SaleID,RetailerCountry,OrderMethod,RetailerType,ProductLine,ProductType,Product,Year,Quarter,Revenue,Quantity,GrossMargin
SaleID_1024,United States,E-mail,Warehouse Store,Personal Accessories,Eyewear,Cat Eye,2019,Q4 2019,3857.4,185,0.12976923
SaleID_1025,United States,Sales visit,Department Store,Mountaineering Equipment,Insect Repellents,BugShield Lotion,2019,Q4 2019,2809,396,0.66614286
SaleID_1026,United States,Sales visit,Department Store,Personal Accessories,Sunscreen,Sun Shelter 30,2019,Q4 2019,4491,890,0.629
SaleID_1027,United States,Sales visit,Department Store,Personal Accessories,First Aid,Deluxe Family Relief Kit,2019,Q4 2019,2676,77,0.59785714
SaleID_1028,United States,Sales visit,Department Store,Personal Accessories,First Aid,Aloe Relief,2019,Q4 2019,396.18,68,0.63188719
SaleID_1029,United States,Sales visit,Outdoors Shop,Camping Equipment,Safety,Granite Climbing Helmet,2019,Q4 2019,109578.4,1560,0.25163158
SaleID_1030,United States,Sales visit,Outdoors Shop,Sports Equipment,Safety,Husky Harness,2019,Q4 2019,44758,726,0.29017409
SaleID_1031,United States,Sales visit,Outdoors Shop,Personal Accessories,Safety,Husky Harness Extreme,2019,Q4 2019,154606.5,1481,0.48292344
SaleID_1032,United States,Sales visit,Outdoors Shop,Outdoor Protection,Safety,Granite Signal Mirror,2019,Q4 2019,17772,539,0.52293939
SaleID_1033,United States,Sales visit,Outdoors Shop,Sports Equipment,Climbing Accessories,Granite Carabiner,2019,Q4 2019,31555.2,8057,0.49786682
SaleID_1034,United States,Sales visit,Outdoors Shop,Camping Equipment,Climbing Accessories,Granite Belay,2019,Q4 2019,58970,888,0.48065414
SaleID_1035,United States,Sales visit,Discount Retailer,Personal Accessories,Eyewear,Polar Sun,2019,Q4 2019,66788.41,1128,0.55779469
SaleID_1036,United States,Sales visit,Discount Retailer,Personal Accessories,Eyewear,Polar Ice,2019,Q4 2019,20424.1,196,0.52583391
SaleID_1037,United States,Sales visit,Discount Retailer,Personal Accessories,Eyewear,Polar Sports,2019,Q4 2019,82901.31,710,0.49583906
SaleID_1038,United States,Sales visit,Discount Retailer,Sports Equipment,Eyewear,Polar Wave,2019,Q4 2019,2728.36,30,0.56896444
SaleID_1039,Mexico,Sales visit,Outdoors Shop,Personal Accessories,Knives,Bear Edge,2019,Q4 2019,19270.64,486,0.40645404
SaleID_1040,Mexico,Sales visit,Outdoors Shop,Personal Accessories,Knives,Bear Survival Edge,2019,Q4 2019,34947.64,400,0.46295985
SaleID_1041,Mexico,Sales visit,Outdoors Shop,Camping Equipment,Navigation,Glacier Deluxe,2019,Q4 2019,16267.74,179,0.42052368
SaleID_1042,Mexico,Sales visit,Outdoors Shop,Mountaineering Equipment,Navigation,Glacier GPS Extreme,2019,Q4 2019,52318.86,155,0.48243188
SaleID_1043,Mexico,Sales visit,Outdoors Shop,Mountaineering Equipment,Insect Repellents,BugShield Natural,2019,Q4 2019,4737,783,0.689
SaleID_1044,Mexico,Sales visit,Outdoors Shop,Camping Equipment,Sunscreen,Sun Blocker,2019,Q4 2019,1596,311,0.609
SaleID_1045,Japan,Phone,Discount Retailer,Mountaineering Equipment,Eyewear,Cat Eye,2019,Q4 2019,5464.6,204,0.3228806
SaleID_1046,Japan,Phone,Discount Retailer,Personal Accessories,Eyewear,Dante,2019,Q4 2019,5488.4,126,0.36114367
SaleID_1047,Japan,Phone,Discount Retailer,Camping Equipment,Eyewear,Inferno,2019,Q4 2019,13955.8,193,0.43704945
SaleID_1048,Japan,Phone,Discount Retailer,Outdoor Protection,Eyewear,Maximus,2019,Q4 2019,24028.85,269,0.51544497
SaleID_1049,Japan,Phone,Discount Retailer,Camping Equipment,Eyewear,Zone,2019,Q4 2019,18024.3,526,0.33003771
SaleID_1050,Japan,Sales visit,Sports Store,Personal Accessories,Insect Repellents,BugShield Spray,2019,Q4 2019,2947.82,484,0.69450749
SaleID_1051,Japan,Sales visit,Sports Store,Camping Equipment,Sunscreen,Sun Blocker,2019,Q4 2019,1031,198,0.609
SaleID_1052,Japan,Sales visit,Sports Store,Sports Equipment,Sunscreen,Sun Shelter Stick,2019,Q4 2019,1351,262,0.607
SaleID_1053,Japan,Sales visit,Sports Store,Personal Accessories,First Aid,Calamine Relief,2019,Q4 2019,267,38,0.52733333
SaleID_1054,Japan,Sales visit,Sports Store,Personal Accessories,First Aid,Insect Bite Relief,2019,Q4 2019,309,45,0.539
SaleID_1055,Singapore,Fax,Outdoors Shop,Personal Accessories,Binoculars,Seeker 50,2019,Q4 2019,20307.6,161,0.2723124
SaleID_1056,Singapore,Fax,Outdoors Shop,Sports Equipment,Binoculars,Seeker Extreme,2019,Q4 2019,20702.26,121,0.45664665
SaleID_1057,Korea,Fax,Department Store,Sports Equipment,Tools,Granite Ice,2019,Q4 2019,34251,452,0.48623684
SaleID_1058,Korea,Fax,Department Store,Sports Equipment,Tools,Granite Hammer,2019,Q4 2019,23604.8,312,0.25038194
SaleID_1059,Korea,Fax,Department Store,Personal Accessories,Tools,Granite Shovel,2019,Q4 2019,13455.12,230,0.3846098
SaleID_1060,Korea,Fax,Department Store,Sports Equipment,Tools,Granite Grip,2019,Q4 2019,14868.6,758,0.49440816
SaleID_1061,Korea,Fax,Department Store,Personal Accessories,Tools,Granite Axe,2019,Q4 2019,43174.2,1125,0.49066667
SaleID_1062,Korea,Fax,Department Store,Sports Equipment,Tools,Granite Extreme,2019,Q4 2019,73163,964,0.38689474
SaleID_1063,Korea,Fax,Department Store,Sports Equipment,Eyewear,Polar Sports,2019,Q4 2019,5823,50,0.50935343
SaleID_1064,China,Web,Mall,Outdoor Protection,Watches,Venue,2019,Q4 2019,64656,887,0.42743743
SaleID_1065,China,Web,Mall,Personal Accessories,Watches,Infinity,2019,Q4 2019,77595.4,326,0.45652756
SaleID_1066,China,Web,Mall,Personal Accessories,Watches,Lux,2019,Q4 2019,29213.8,167,0.47537881
SaleID_1067,Sweden,Phone,Outdoors Shop,Sports Equipment,Knives,Bear Edge,2019,Q4 2019,12122.84,306,0.40645404
SaleID_1068,Sweden,Phone,Outdoors Shop,Personal Accessories,Knives,Bear Survival Edge,2019,Q4 2019,10046.52,116,0.46295985
SaleID_1069,Sweden,Sales visit,Outdoors Shop,Sports Equipment,Safety,Husky Harness Extreme,2019,Q4 2019,79680,764,0.48292344
SaleID_1070,Sweden,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,Granite Signal Mirror,2019,Q4 2019,9357,284,0.52293939
SaleID_1071,Sweden,Sales visit,Outdoors Shop,Personal Accessories,Tools,Granite Ice,2019,Q4 2019,26195,346,0.48623684
SaleID_1072,Sweden,Sales visit,Outdoors Shop,Camping Equipment,Tools,Granite Hammer,2019,Q4 2019,17146.5,227,0.25038194
SaleID_1073,Sweden,Sales visit,Sports Store,Sports Equipment,Cooking Gear,TrailChef Kettle,2019,Q4 2019,19441.32,1530,0.59632072
SaleID_1074,Sweden,Sales visit,Sports Store,Camping Equipment,Cooking Gear,TrailChef Utensils,2019,Q4 2019,16002.6,846,0.46989947
SaleID_1075,Sweden,Sales visit,Sports Store,Personal Accessories,Tents,Star Lite,2019,Q4 2019,120656.66,345,0.28800518
SaleID_1076,Sweden,Sales visit,Sports Store,Personal Accessories,Tents,Star Dome,2019,Q4 2019,55084.15,91,0.35858599
SaleID_1077,Germany,Fax,Online Retailer,Personal Accessories,Sleeping Bags,Hibernator Lite,2019,Q4 2019,36769.11,431,0.29798353
SaleID_1078,Germany,Fax,Online Retailer,Camping Equipment,Sunscreen,Sun Shield,2019,Q4 2019,1725,281,0.539
SaleID_1079,Germany,Phone,Direct Marketing,Camping Equipment,Cooking Gear,TrailChef Kettle,2019,Q4 2019,15152.96,1180,0.60040406
SaleID_1080,Germany,Phone,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Extreme,2019,Q4 2019,62769.12,251,0.40347832
SaleID_1081,Germany,Phone,Outdoors Shop,Personal Accessories,Sleeping Bags,Hibernator Self - Inflating Mat,2019,Q4 2019,34752.17,289,0.56437921
SaleID_1082,Germany,Phone,Outdoors Shop,Personal Accessories,Sleeping Bags,Hibernator Camp Cot,2019,Q4 2019,13451.1,137,0.3416355
SaleID_1083,Germany,Phone,Outdoors Shop,Personal Accessories,Packs,Canyon Mule Carryall,2019,Q4 2019,30706.37,441,0.40928211
SaleID_1084,Germany,Phone,Outdoors Shop,Personal Accessories,Rope,Husky Rope 50,2019,Q4 2019,20875,139,0.33511842
SaleID_1085,Germany,Phone,Outdoors Shop,Outdoor Protection,Rope,Husky Rope 60,2019,Q4 2019,14130,80,0.29811357
SaleID_1086,Germany,Phone,Outdoors Shop,Camping Equipment,Rope,Husky Rope 100,2019,Q4 2019,48791.84,150,0.30762661
SaleID_1087,Germany,Phone,Outdoors Shop,Camping Equipment,Rope,Husky Rope 200,2019,Q4 2019,38287.1,72,0.32098891
SaleID_1088,Germany,Phone,Outdoors Shop,Personal Accessories,Safety,Granite Climbing Helmet,2019,Q4 2019,26765,382,0.25163158
SaleID_1089,Germany,Phone,Outdoors Shop,Outdoor Protection,Safety,Husky Harness,2019,Q4 2019,15673.75,255,0.29017409
SaleID_1090,Germany,Phone,Outdoors Shop,Mountaineering Equipment,Safety,Husky Harness Extreme,2019,Q4 2019,37462,360,0.48292344
SaleID_1091,Germany,Phone,Outdoors Shop,Camping Equipment,Safety,Granite Signal Mirror,2019,Q4 2019,4506,137,0.52293939
SaleID_1092,Germany,Phone,Outdoors Shop,Personal Accessories,Eyewear,Hawk Eye,2019,Q4 2019,10930,255,0.43318605
SaleID_1093,Germany,Phone,Outdoors Shop,Camping Equipment,Eyewear,Retro,2019,Q4 2019,11891.85,191,0.45614286
SaleID_1094,Germany,E-mail,Sports Store,Camping Equipment,Cooking Gear,TrailChef Canteen,2019,Q4 2019,7357.6,597,0.35404886
SaleID_1095,Germany,E-mail,Sports Store,Mountaineering Equipment,Lanterns,Firefly 4,2019,Q4 2019,9589.56,326,0.38758696
SaleID_1096,Germany,E-mail,Sports Store,Camping Equipment,Lanterns,Firefly Extreme,2019,Q4 2019,5519.14,103,0.43952457
SaleID_1097,Germany,E-mail,Sports Store,Camping Equipment,Lanterns,EverGlow Double,2019,Q4 2019,1719.8,34,0.44770566
SaleID_1098,United Kingdom,Sales visit,Department Store,Mountaineering Equipment,Sleeping Bags,Hibernator,2019,Q4 2019,6049.07,45,0.38246835
SaleID_1099,United Kingdom,Sales visit,Outdoors Shop,Camping Equipment,Insect Repellents,BugShield Extreme,2019,Q4 2019,18844.53,2756,0.6443737
SaleID_1100,United Kingdom,Sales visit,Outdoors Shop,Camping Equipment,Sunscreen,Sun Shelter 15,2019,Q4 2019,2081,408,0.641
SaleID_1101,United Kingdom,Sales visit,Outdoors Shop,Camping Equipment,First Aid,Compact Relief Kit,2019,Q4 2019,1868,81,0.60769565
SaleID_1102,Italy,Phone,Outdoors Shop,Personal Accessories,Cooking Gear,TrailChef Utensils,2019,Q4 2019,28871.87,2493,0.43720225
SaleID_1103,Italy,Phone,Outdoors Shop,Personal Accessories,Knives,Edge Extreme,2019,Q4 2019,79079.45,697,0.2954559
SaleID_1104,Italy,Phone,Outdoors Shop,Outdoor Protection,Knives,Bear Edge,2019,Q4 2019,12639.07,319,0.40645404
SaleID_1105,United States,Fax,Sports Store,Mountaineering Equipment,Irons,Hailstorm Titanium Irons,2020,Q1 2020,124427.1,143,0.49010078
SaleID_1106,United States,Fax,Sports Store,Personal Accessories,Irons,Lady Hailstorm Steel Irons,2020,Q1 2020,,121,0.4501865
SaleID_1107,United States,Fax,Sports Store,Mountaineering Equipment,Woods,Hailstorm Steel Woods Set,2020,Q1 2020,58897.8,91,0.48236358
SaleID_1108,United States,Fax,Sports Store,Mountaineering Equipment,Golf Accessories,,2020,Q1 2020,14529.96,1405,0.66954264
SaleID_1109,United States,Fax,Sports Store,Personal Accessories,Golf Accessories,Course Pro Golf Bag,2020,Q1 2020,54427.74,263,0.61645224
SaleID_1110,United States,Fax,Sports Store,Personal Accessories,Golf Accessories,Course Pro Gloves,2020,Q1 2020,8535,810,0.75614286
SaleID_1111,Japan,E-mail,Direct Marketing,Outdoor Protection,Insect Repellents,BugShield Natural,2020,Q1 2020,1767,288,0.689
SaleID_1112,Japan,Sales visit,Mall,Personal Accessories,Eyewear,Polar Sun,2020,Q1 2020,1658.84,28,0.58341138
SaleID_1113,Japan,Sales visit,Mall,Personal Accessories,Eyewear,Polar Wave,2020,Q1 2020,1052.16,20,0.31093815
SaleID_1114,Japan,Sales visit,Sports Store,Camping Equipment,Irons,Hailstorm Titanium Irons,2020,Q1 2020,147129.36,200,0.42489053
SaleID_1115,Singapore,Fax,Outdoors Shop,Camping Equipment,Rope,Husky Rope 100,2020,Q1 2020,225312.72,686,0.30762661
SaleID_1116,Singapore,Fax,Outdoors Shop,Personal Accessories,Rope,Husky Rope 200,2020,Q1 2020,159003.93,293,0.32098891
SaleID_1117,Singapore,Fax,Outdoors Shop,Outdoor Protection,Safety,Granite Climbing Helmet,2020,Q1 2020,61563.5,877,
SaleID_1118,Singapore,Fax,Outdoors Shop,Sports Equipment,Safety,Husky Harness,2020,Q1 2020,61183.5,992,0.29017409
SaleID_1119,Singapore,Fax,Outdoors Shop,Personal Accessories,Safety,Husky Harness Extreme,2020,Q1 2020,136737,1310,0.48292344
SaleID_1120,Singapore,Fax,Outdoors Shop,Outdoor Protection,Safety,Granite Signal Mirror,2020,Q1 2020,16485,500,0.52293939
SaleID_1121,Singapore,Fax,Outdoors Shop,Camping Equipment,Climbing Accessories,Firefly Climbing Lamp,2020,Q1 2020,14316.16,366,0.44528732
SaleID_1122,Singapore,Fax,Outdoors Shop,Camping Equipment,Climbing Accessories,Firefly Charger,2020,Q1 2020,28989.2,565,0.56398054
SaleID_1123,Singapore,Fax,Outdoors Shop,Outdoor Protection,Climbing Accessories,Firefly Rechargeable Battery,2020,Q1 2020,18344.76,2384,0.58884375
SaleID_1124,Singapore,Fax,Outdoors Shop,Mountaineering Equipment,Tools,Granite Ice,2020,Q1 2020,109415,1441,0.48623684
SaleID_1125,Singapore,Fax,Outdoors Shop,Personal Accessories,Tools,Granite Hammer,2020,Q1 2020,32722.4,432,0.25038194
SaleID_1126,Singapore,Fax,Outdoors Shop,Camping Equipment,Watches,Mountain Man Deluxe,2020,Q1 2020,7178.24,94,0.49557932
SaleID_1127,Singapore,Fax,Outdoors Shop,Camping Equipment,Eyewear,Polar Sports,2020,Q1 2020,3264.54,29,0.50429323
SaleID_1128,Singapore,Sales visit,Warehouse Store,Camping Equipment,Sunscreen,Sun Shelter 15,2020,Q1 2020,2209.78,439,0.63665182
SaleID_1129,Singapore,Sales visit,Warehouse Store,Camping Equipment,Sunscreen,Sun Shield,2020,Q1 2020,2565,421,0.539
SaleID_1130,Singapore,Sales visit,Warehouse Store,Personal Accessories,First Aid,Aloe Relief,2020,Q1 2020,390.95,67,0.63188719
SaleID_1131,Singapore,Sales visit,Warehouse Store,Mountaineering Equipment,First Aid,Insect Bite Relief,2020,Q1 2020,861,137,0.539
SaleID_1132,Singapore,Other,Outdoors Shop,Personal Accessories,Eyewear,Polar Ice,2020,Q1 2020,3145.3,31,0.53330178
SaleID_1133,Singapore,Other,Outdoors Shop,Outdoor Protection,Eyewear,Polar Sports,2020,Q1 2020,3502.58,31,0.50429323
SaleID_1134,Singapore,Other,Outdoors Shop,Sports Equipment,Navigation,Glacier GPS,2020,Q1 2020,131909.1,1404,0.30787826
SaleID_1135,Korea,Sales visit,Mall,Mountaineering Equipment,Golf Accessories,Course Pro Golf Bag,2020,Q1 2020,22398.08,108,0.62095508
SaleID_1136,Korea,Sales visit,Mall,Personal Accessories,Golf Accessories,Course Pro Gloves,2020,Q1 2020,8251.5,783,0.75614286
SaleID_1137,Korea,Sales visit,Sports Store,Personal Accessories,Cooking Gear,TrailChef Kitchen Kit,2020,Q1 2020,27620.46,1196,0.30909095
SaleID_1138,Netherlands,Sales visit,Department Store,Personal Accessories,Packs,Canyon Mule Climber Backpack,2020,Q1 2020,58613.04,804,0.2800189
SaleID_1139,Netherlands,Sales visit,Department Store,Mountaineering Equipment,Lanterns,EverGlow Double,2020,Q1 2020,2919.25,57,0.44770566
SaleID_1140,Netherlands,Sales visit,Department Store,Camping Equipment,Lanterns,EverGlow Butane,2020,Q1 2020,17422.8,272,0.36751104
SaleID_1141,Netherlands,Sales visit,Department Store,Mountaineering Equipment,Watches,Mountain Man Analog,2020,Q1 2020,3374.84,70,0.38525205
SaleID_1142,Netherlands,Sales visit,Department Store,Outdoor Protection,Irons,Hailstorm Titanium Irons,2020,Q1 2020,38677.64,54,0.42489053
SaleID_1143,Netherlands,Sales visit,Department Store,Personal Accessories,Woods,Hailstorm Titanium Woods Set,2020,Q1 2020,59537.44,54,0.4849568
SaleID_1144,Netherlands,Sales visit,Department Store,Camping Equipment,Putters,Blue Steel Max Putter,2020,Q1 2020,0,54,
SaleID_1145,Germany,Phone,Department Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2020,Q1 2020,68494.2,254,0.38537703
SaleID_1146,Germany,Phone,Department Store,Personal Accessories,Packs,Canyon Mule Carryall,2020,Q1 2020,30427.05,437,0.40928211
SaleID_1147,Germany,Phone,Department Store,Camping Equipment,Lanterns,Firefly 4,2020,Q1 2020,7587.64,258,0.38758696
SaleID_1148,Germany,Phone,Department Store,Camping Equipment,Lanterns,EverGlow Lamp,2020,Q1 2020,44998.55,1670,0.52436412
SaleID_1149,Germany,Phone,Department Store,Camping Equipment,Insect Repellents,BugShield Lotion Lite,2020,Q1 2020,0,31,
SaleID_1150,Germany,Phone,Department Store,Personal Accessories,Sunscreen,Sun Shelter 30,2020,Q1 2020,0,31,
SaleID_1151,Germany,Phone,Department Store,Sports Equipment,Irons,Hailstorm Steel Irons,2020,Q1 2020,13420,31,0.51960738
SaleID_1152,Germany,Phone,Department Store,Personal Accessories,Woods,Hailstorm Steel Woods Set,2020,Q1 2020,20235,31,0.5081954
SaleID_1153,Germany,Phone,Department Store,Personal Accessories,Putters,Blue Steel Putter,2020,Q1 2020,0,31,
SaleID_1154,Germany,Phone,Outdoors Shop,Sports Equipment,Safety,Husky Harness Extreme,2020,Q1 2020,47180.5,453,0.48292344
SaleID_1155,Germany,Phone,Outdoors Shop,Personal Accessories,Safety,Granite Signal Mirror,2020,Q1 2020,4638,141,0.52293939
SaleID_1156,Germany,Phone,Outdoors Shop,Camping Equipment,Climbing Accessories,Granite Carabiner,2020,Q1 2020,19317,5072,0.48321053
SaleID_1157,Germany,Phone,Outdoors Shop,Personal Accessories,Climbing Accessories,Granite Belay,2020,Q1 2020,23193,350,0.48065414
SaleID_1158,Germany,Phone,Outdoors Shop,Personal Accessories,Climbing Accessories,Granite Pulley,2020,Q1 2020,20950.62,569,0.50117037
SaleID_1159,Germany,Phone,Outdoors Shop,Personal Accessories,Climbing Accessories,Firefly Climbing Lamp,2020,Q1 2020,25681.26,656,0.44528732
SaleID_1160,Germany,Phone,Outdoors Shop,Personal Accessories,Climbing Accessories,Firefly Charger,2020,Q1 2020,20511.42,396,0.56842037
SaleID_1161,Germany,Phone,Outdoors Shop,Outdoor Protection,Climbing Accessories,Firefly Rechargeable Battery,2020,Q1 2020,16232.76,2109,0.58884375
SaleID_1162,Germany,Sales visit,Outdoors Shop,Sports Equipment,Tools,Granite Axe,2020,Q2 2020,42291,1102,0.49066667
SaleID_1163,Germany,Sales visit,Outdoors Shop,Outdoor Protection,Navigation,Glacier GPS Extreme,2020,Q2 2020,56418.3,167,0.48243188
SaleID_1164,United Kingdom,E-mail,Outdoors Shop,Personal Accessories,Cooking Gear,TrailChef Water Bag,2020,Q2 2020,20433.56,3258,0.51816933
SaleID_1165,United Kingdom,E-mail,Outdoors Shop,Mountaineering Equipment,Cooking Gear,TrailChef Canteen,2020,Q2 2020,10351.54,708,0.44245442
SaleID_1166,United Kingdom,E-mail,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Cook Set,2020,Q2 2020,49175.16,924,0.34265616
SaleID_1167,United Kingdom,E-mail,Outdoors Shop,Personal Accessories,Cooking Gear,TrailChef Single Flame,2020,Q2 2020,41661.08,658,0.26780025
SaleID_1168,United Kingdom,E-mail,Outdoors Shop,Camping Equipment,Tents,Star Gazer 2,2020,Q2 2020,156081.6,284,0.2894934
SaleID_1169,United Kingdom,E-mail,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Charger,2020,Q2 2020,27087.4,528,0.56398054
SaleID_1170,United Kingdom,E-mail,Outdoors Shop,Personal Accessories,Climbing Accessories,Firefly Rechargeable Battery,2020,Q2 2020,18055.4,2371,0.58452632
SaleID_1171,United Kingdom,E-mail,Outdoors Shop,Sports Equipment,Climbing Accessories,Granite Chalk Bag,2020,Q2 2020,7036.44,398,0.51543991
SaleID_1172,United Kingdom,E-mail,Outdoors Shop,Personal Accessories,Binoculars,Seeker Extreme,2020,Q2 2020,23131.82,135,0.45664665
SaleID_1173,United Kingdom,E-mail,Outdoors Shop,Mountaineering Equipment,Navigation,Glacier GPS Extreme,2020,Q2 2020,68716.62,203,0.48243188
SaleID_1174,United Kingdom,Sales visit,Outdoors Shop,Sports Equipment,Lanterns,Firefly 2,2020,Q2 2020,11464.29,419,0.38993898
SaleID_1175,Italy,Phone,Sports Store,Outdoor Protection,Woods,Lady Hailstorm Titanium Woods Set,2020,Q2 2020,120181.89,95,0.52676509
SaleID_1176,Italy,Sales visit,Mall,Personal Accessories,Woods,Hailstorm Steel Woods Set,2020,Q2 2020,212957.4,324,0.48236358
SaleID_1177,Italy,Sales visit,Mall,Sports Equipment,Woods,Lady Hailstorm Steel Woods Set,2020,Q2 2020,58890.04,70,0.51245229
SaleID_1178,Italy,Sales visit,Mall,Sports Equipment,Putters,Blue Steel Putter,2020,Q2 2020,34280.86,408,0.51032724
SaleID_1179,Italy,Sales visit,Mall,Camping Equipment,Putters,Blue Steel Max Putter,2020,Q2 2020,45696.6,268,0.52231002
SaleID_1180,Italy,Sales visit,Mall,Sports Equipment,Golf Accessories,Course Pro Gloves,2020,Q2 2020,14437.24,2686,0.52325373
SaleID_1181,Brazil,E-mail,Warehouse Store,Personal Accessories,Cooking Gear,TrailChef Single Flame,2020,Q3 2020,35698.66,564,0.26780025
SaleID_1182,Brazil,E-mail,Warehouse Store,Personal Accessories,Tents,Star Dome,2020,Q3 2020,82291.55,135,0.35858599
SaleID_1183,Brazil,E-mail,Warehouse Store,Personal Accessories,Knives,Bear Survival Edge,2020,Q3 2020,14255.16,164,0.46295985
SaleID_1184,Brazil,E-mail,Warehouse Store,Personal Accessories,First Aid,Aloe Relief,2020,Q3 2020,265.43,43,0.63188719
SaleID_1185,Brazil,E-mail,Warehouse Store,Camping Equipment,First Aid,Insect Bite Relief,2020,Q3 2020,525,81,0.539
SaleID_1186,Japan,Phone,Discount Retailer,Mountaineering Equipment,Navigation,Glacier GPS Extreme,2020,Q3 2020,65983.66,195,0.48243188
SaleID_1187,Japan,Phone,Sports Store,Mountaineering Equipment,Cooking Gear,TrailChef Canteen,2020,Q3 2020,10468.26,716,0.44245442
SaleID_1188,Japan,Phone,Sports Store,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,2020,Q3 2020,21761.92,933,0.31589537
SaleID_1189,Japan,Phone,Sports Store,Outdoor Protection,Tents,Star Gazer 3,2020,Q3 2020,84176.86,121,0.35679557
SaleID_1190,Japan,Phone,Sports Store,Sports Equipment,Sleeping Bags,Hibernator Pillow,2020,Q3 2020,6334.4,358,0.50891501
SaleID_1191,Japan,Phone,Sports Store,Personal Accessories,Packs,Canyon Mule Weekender Backpack,2020,Q3 2020,39161.4,146,0.38537703
SaleID_1192,Japan,Phone,Sports Store,Camping Equipment,Golf Accessories,Course Pro Umbrella,2020,Q3 2020,12630.16,1014,0.47848512
SaleID_1193,Japan,Phone,Sports Store,Camping Equipment,Golf Accessories,Course Pro Golf Bag,2020,Q3 2020,21510.02,105,0.61645224
SaleID_1194,Japan,E-mail,Mall,Personal Accessories,Woods,Hailstorm Titanium Woods Set,2020,Q3 2020,118388.94,100,0.48638334
SaleID_1195,Japan,E-mail,Mall,Camping Equipment,Woods,Hailstorm Steel Woods Set,2020,Q3 2020,73444.2,113,0.48236358
SaleID_1196,Japan,E-mail,Mall,Sports Equipment,Golf Accessories,Course Pro Golf and Tee Set,2020,Q3 2020,10524.96,1038,0.66269931
SaleID_1197,Japan,Sales visit,Direct Marketing,Mountaineering Equipment,Insect Repellents,BugShield Lotion,2020,Q3 2020,1787,250,0.66614286
SaleID_1198,Japan,Sales visit,Direct Marketing,Sports Equipment,Insect Repellents,BugShield Extreme,2020,Q3 2020,5378,763,0.65328571
SaleID_1199,Japan,Sales visit,Direct Marketing,Mountaineering Equipment,Sunscreen,Sun Blocker,2020,Q3 2020,896,171,0.609
SaleID_1200,Japan,Sales visit,Direct Marketing,Personal Accessories,Sunscreen,Sun Shelter Stick,2020,Q3 2020,1246,241,0.607
SaleID_1201,Japan,Sales visit,Direct Marketing,Personal Accessories,Sunscreen,Sun Shelter 15,2020,Q3 2020,1360.1,267,0.63665182
SaleID_1202,Japan,Sales visit,Direct Marketing,Personal Accessories,Sunscreen,Sun Shelter 30,2020,Q3 2020,2671,526,0.629
SaleID_1203,Japan,Sales visit,Direct Marketing,Sports Equipment,Sunscreen,Sun Shield,2020,Q3 2020,1737,283,0.539
SaleID_1204,Japan,Sales visit,Direct Marketing,Personal Accessories,First Aid,Deluxe Family Relief Kit,2020,Q3 2020,3078.5,175,0.19671429
SaleID_1205,Japan,Sales visit,Direct Marketing,Camping Equipment,First Aid,Calamine Relief,2020,Q3 2020,291,42,0.52733333
SaleID_1206,Netherlands,Mail,Discount Retailer,Outdoor Protection,Watches,Mountain Man Extreme,2020,Q3 2020,9279.78,35,0.58353122
SaleID_1207,Netherlands,Mail,Discount Retailer,Mountaineering Equipment,Eyewear,Polar Sun,2020,Q3 2020,17728.37,298,0.56866449
SaleID_1208,Netherlands,Mail,Discount Retailer,Sports Equipment,Eyewear,Polar Ice,2020,Q3 2020,3495.7,39,0.46527282
SaleID_1209,Netherlands,Mail,Discount Retailer,Outdoor Protection,Eyewear,Polar Sports,2020,Q3 2020,33379.95,286,0.49727642
SaleID_1210,Netherlands,Mail,Discount Retailer,Personal Accessories,Navigation,Glacier Deluxe,2020,Q3 2020,23963.82,263,0.44235298
SaleID_1211,Sweden,Phone,Outdoors Shop,Camping Equipment,Climbing Accessories,Firefly Rechargeable Battery,2020,Q3 2020,16186.68,2103,0.58884375
SaleID_1212,Sweden,Phone,Outdoors Shop,Personal Accessories,Tools,Granite Axe,2020,Q3 2020,47398.2,1235,0.49066667
SaleID_1213,Sweden,Phone,Outdoors Shop,Camping Equipment,Tools,Granite Extreme,2020,Q3 2020,56443,744,0.38689474
SaleID_1214,Sweden,Phone,Outdoors Shop,Mountaineering Equipment,Knives,Single Edge,2020,Q3 2020,45223.94,3723,0.29389292
SaleID_1215,Sweden,Phone,Outdoors Shop,Personal Accessories,Knives,Edge Extreme,2020,Q3 2020,34846.26,308,0.2954559
SaleID_1216,Sweden,Phone,Outdoors Shop,Personal Accessories,Navigation,Glacier GPS Extreme,2020,Q3 2020,49927.52,148,0.48243188
SaleID_1217,Germany,Phone,Outdoors Shop,Camping Equipment,Climbing Accessories,Firefly Charger,2020,Q3 2020,9709.98,188,0.56842037
SaleID_1218,Germany,Phone,Outdoors Shop,Mountaineering Equipment,,,2020,Q3 2020,40872.89,361,0.2954559
SaleID_1219,Germany,Phone,Outdoors Shop,Sports Equipment,Navigation,Glacier GPS Extreme,2020,Q3 2020,59151.26,175,0.48243188
